seqnames,start,end 
chr2,101764368,101764849
chr2,101766219,101767650
chr2,101790438,101791932
chr2,101793365,101794436
chr2,101805535,101807375
chr2,101827414,101830350
chr2,101830658,101831358
chr2,101831461,101832076
chr2,101864178,101865138
chr2,101879892,101880250
chr2,101961494,101962422
chr2,102004697,102005436
chr2,102027111,102028049
chr2,102037409,102037836
chr2,102050388,102051042
chr2,102051180,102052240
chr2,102055144,102055763
chr2,102062596,102065140
chr2,102070243,102071019
chr2,102104121,102104976
chr2,102117134,102117469
chr2,102117675,102118070
chr2,102141147,102144146
chr2,102149730,102150782
chr2,102226579,102229119
chr2,102238809,102239364
chr2,102239756,102240880
chr2,10229431,10230192
chr2,102336876,102337885
chr2,10237287,10237874
chr2,10238059,10238540
chr2,102736228,102737223
chr2,102760847,102764875
chr2,102771410,102772261
chr2,102782557,102786051
chr2,102786253,102791789
chr2,102792024,102793352
chr2,102795483,102797553
chr2,102799219,102800575
chr2,102800918,102804425
chr2,102805809,102807561
chr2,102809077,102810677
chr2,102826268,102828575
chr2,10285067,10286709
chr2,10302024,10304181
chr2,10304327,10304805
chr2,10329664,10332241
chr2,10398499,10399066
chr2,10399857,10402587
chr2,10404251,10407785
chr2,10447510,10448538
chr2,10448627,10449288
chr2,10454337,10455328
chr2,104655121,104655971
chr2,104656760,104657153
chr2,104658014,104659934
chr2,105037346,105038695
chr2,105328305,105329596
chr2,105329726,105330482
chr2,105336726,105338231
chr2,105356086,105356472
chr2,105362814,105363886
chr2,105364637,105365441
chr2,105365680,105366687
chr2,105366879,105368202
chr2,105368311,105370367
chr2,105370446,105371490
chr2,105371761,105372146
chr2,105372282,105381791
chr2,105381905,105384241
chr2,105384325,105385094
chr2,105385422,105386740
chr2,105386880,105389551
chr2,105389644,105391839
chr2,105392098,105392386
chr2,105393035,105394504
chr2,105394663,105395884
chr2,105396083,105396425
chr2,105396691,105397642
chr2,105398086,105400734
chr2,105403812,105405635
chr2,105405757,105407254
chr2,105407723,105407975
chr2,105408623,105411409
chr2,105411685,105416400
chr2,105416697,105417233
chr2,105417807,105418332
chr2,105419787,105422397
chr2,105422990,105423520
chr2,105424779,105426221
chr2,105426427,105439556
chr2,105486729,105488481
chr2,105488640,105491647
chr2,105493988,105499882
chr2,105503866,105504659
chr2,105504742,105505323
chr2,105509398,105510104
chr2,105510649,105512522
chr2,105514252,105515700
chr2,105515887,105517886
chr2,105517981,105519510
chr2,105519744,105522118
chr2,10554575,10556158
chr2,105556422,105556930
chr2,105557107,105557705
chr2,105557971,105558683
chr2,105576559,105577052
chr2,105604767,105606018
chr2,105697598,105697978
chr2,105743472,105743848
chr2,105743998,105744859
chr2,105745009,105746388
chr2,105747503,105748342
chr2,105771310,105773474
chr2,105773613,105774163
chr2,105790017,105790919
chr2,105885454,105887516
chr2,106010680,106011606
chr2,106020741,106021510
chr2,106025815,106026362
chr2,106026898,106027276
chr2,106028386,106028874
chr2,106029669,106031594
chr2,106115750,106118214
chr2,106138158,106139560
chr2,106193161,106194312
chr2,106194514,106195072
chr2,106334029,106336118
chr2,10647131,10648158
chr2,106561618,106562084
chr2,106579658,106580453
chr2,10689360,10690607
chr2,107326291,107327284
chr2,107337750,107338169
chr2,107419078,107419738
chr2,10773847,10775200
chr2,10784971,10785447
chr2,10811803,10813565
chr2,10814356,10815684
chr2,108220312,108221510
chr2,108376852,108378652
chr2,10843277,10847196
chr2,108448348,108450236
chr2,108533652,108535257
chr2,108552701,108555936
chr2,108556445,108557269
chr2,108560701,108561402
chr2,108579105,108580894
chr2,108586005,108587255
chr2,108587359,108588899
chr2,108588987,108589959
chr2,108593838,108595962
chr2,108605712,108606680
chr2,108606950,108608005
chr2,10860736,10861550
chr2,108620126,108620541
chr2,108635694,108638943
chr2,108639946,108641949
chr2,10864103,10866779
chr2,108652230,108652905
chr2,108653802,108655253
chr2,108661923,108663066
chr2,10867207,10871434
chr2,108718849,108720284
chr2,10872837,10875453
chr2,108786197,108787125
chr2,108933405,108933940
chr2,108936472,108937300
chr2,108945400,108946133
chr2,108946268,108946814
chr2,109057967,109059644
chr2,109128193,109130039
chr2,109171239,109174352
chr2,109184920,109186529
chr2,109194322,109196631
chr2,109200900,109202425
chr2,109218330,109218848
chr2,109241791,109244095
chr2,109266585,109267822
chr2,109317483,109319329
chr2,109321741,109323234
chr2,109324277,109325949
chr2,1093255,1093911
chr2,109326087,109326521
chr2,109331455,109332628
chr2,109375816,109376161
chr2,109435801,109437129
chr2,109449039,109450031
chr2,109481848,109483954
chr2,109514268,109514924
chr2,109529527,109530410
chr2,109612637,109615057
chr2,109644567,109644978
chr2,109689991,109692757
chr2,10982601,10983399
chr2,10983510,10984819
chr2,10985021,10986187
chr2,110098605,110104203
chr2,110107435,110107842
chr2,110113551,110117542
chr2,110117664,110118106
chr2,110118267,110119106
chr2,110119620,110121825
chr2,110204706,110207056
chr2,110211707,110213051
chr2,110678091,110679131
chr2,110770555,110771076
chr2,111118229,111118994
chr2,111120299,111120793
chr2,111120878,111122482
chr2,111122633,111123555
chr2,111161421,111162092
chr2,111185208,111186223
chr2,111235505,111236680
chr2,111346411,111346862
chr2,111355289,111356162
chr2,111494309,111495072
chr2,111495286,111496355
chr2,11154341,11155114
chr2,11155374,11156046
chr2,111883403,111884616
chr2,111897655,111900159
chr2,111903383,111907078
chr2,111908369,111908810
chr2,111919911,111920522
chr2,111946009,111946810
chr2,111956897,111957854
chr2,111957966,111959022
chr2,112047508,112047894
chr2,112053286,112054673
chr2,112055137,112058805
chr2,112075272,112075948
chr2,112076180,112076604
chr2,112149829,112151097
chr2,112254317,112255547
chr2,112274792,112277097
chr2,112432266,112433585
chr2,112480995,112482151
chr2,112482255,112483234
chr2,112541515,112542714
chr2,112583645,112585541
chr2,112626685,112628380
chr2,112644634,112646708
chr2,112811554,112812009
chr2,112812115,112812991
chr2,11286452,11286989
chr2,11288185,11288939
chr2,11291899,11293517
chr2,113198849,113199149
chr2,113211059,113212971
chr2,113216466,113219151
chr2,113230477,113231638
chr2,113234900,113236311
chr2,113236431,113236931
chr2,113237023,113237824
chr2,113239092,113240206
chr2,113240425,113242050
chr2,113283219,113284639
chr2,11342160,11346018
chr2,113437356,113438451
chr2,113541240,113542709
chr2,113583250,113585149
chr2,113603316,113604998
chr2,113614392,113614937
chr2,113674760,113677090
chr2,11367504,11369037
chr2,113693544,113694140
chr2,11373635,11375956
chr2,113755748,113757787
chr2,113760180,113761320
chr2,11377836,11378986
chr2,113795562,113796028
chr2,113817871,113819366
chr2,113886421,113887002
chr2,113888769,113891608
chr2,11391454,11391910
chr2,11392066,11392617
chr2,11393527,11394440
chr2,1140330,1142302
chr2,11403303,11405743
chr2,11405901,11407409
chr2,11419459,11420637
chr2,11458451,11459494
chr2,11465200,11466758
chr2,114761329,114763199
chr2,11482568,11483559
chr2,11483775,11484400
chr2,11495609,11499649
chr2,1153418,1154055
chr2,1154205,1154614
chr2,1162345,1163994
chr2,11688157,11689046
chr2,11697924,11698895
chr2,11743889,11744706
chr2,11746079,11747555
chr2,117814075,117815518
chr2,117921154,117922517
chr2,117936603,117937619
chr2,118012714,118014606
chr2,118087912,118088936
chr2,11811072,11811405
chr2,118123191,118123676
chr2,118185808,118186934
chr2,11829002,11831012
chr2,11863429,11864308
chr2,1191955,1192367
chr2,119223146,119224349
chr2,119240003,119241724
chr2,119293796,119294612
chr2,119305522,119307615
chr2,119312514,119313547
chr2,119315153,119316474
chr2,119349130,119349964
chr2,119350225,119352477
chr2,119352622,119353356
chr2,119365797,119368392
chr2,119387060,119388319
chr2,119389103,119390390
chr2,119402374,119402770
chr2,119402883,119403407
chr2,119429945,119430442
chr2,119474254,119476290
chr2,119480441,119481890
chr2,119482178,119488506
chr2,119488732,119490373
chr2,119490964,119492316
chr2,119580059,119580513
chr2,119595361,119599640
chr2,119721277,119722109
chr2,119756526,119757444
chr2,119758980,119761828
chr2,119770810,119771449
chr2,119771770,119772444
chr2,119798461,119799099
chr2,119939504,119940304
chr2,119985053,119985513
chr2,120012407,120013645
chr2,120222812,120224051
chr2,120232647,120233154
chr2,120239009,120239792
chr2,120240108,120241414
chr2,120251827,120254109
chr2,120470482,120471166
chr2,120503457,120504892
chr2,120536334,120536692
chr2,120540155,120541032
chr2,120548196,120549305
chr2,120550659,120551429
chr2,120551637,120553185
chr2,120564479,120567967
chr2,120735778,120737633
chr2,120757611,120759182
chr2,120764769,120766088
chr2,120766236,120767067
chr2,120771187,120771499
chr2,120866880,120869159
chr2,120893157,120893459
chr2,120913974,120915754
chr2,121099690,121100551
chr2,121148352,121148843
chr2,121149903,121150393
chr2,121349414,121350805
chr2,121350884,121351222
chr2,121360610,121361335
chr2,121363038,121363945
chr2,121364022,121364557
chr2,121479772,121480645
chr2,121529211,121532625
chr2,121533759,121534492
chr2,121541441,121541800
chr2,121542863,121543471
chr2,121554692,121556300
chr2,121556435,121557261
chr2,121564493,121566532
chr2,121566779,121567574
chr2,121570844,121571346
chr2,121580480,121581264
chr2,121595457,121597185
chr2,121604806,121606615
chr2,121612815,121613215
chr2,121613645,121614289
chr2,121616746,121617349
chr2,121626279,121628304
chr2,121632567,121632972
chr2,121633057,121634747
chr2,121635041,121636182
chr2,121640560,121641076
chr2,121644487,121645384
chr2,121645524,121646991
chr2,121647086,121651093
chr2,121665565,121666276
chr2,12169235,12170650
chr2,121699995,121701143
chr2,121727307,121727848
chr2,121736116,121736897
chr2,121737049,121737649
chr2,121755053,121755435
chr2,121755524,121756100
chr2,12176621,12178067
chr2,121832264,121833470
chr2,121902233,121903750
chr2,12192451,12192842
chr2,12192963,12193440
chr2,121968542,121970861
chr2,12262239,12262949
chr2,1227531,1228192
chr2,12313712,12314471
chr2,12320827,12321420
chr2,1243890,1244771
chr2,12451498,12451922
chr2,1245165,1245620
chr2,12452031,12452565
chr2,124542587,124543775
chr2,12456411,12457056
chr2,12457194,12458104
chr2,12465480,12465901
chr2,12493114,12493976
chr2,12500175,12502582
chr2,12537852,12538476
chr2,12538746,12540487
chr2,12543251,12543772
chr2,12543878,12544360
chr2,126585202,126586996
chr2,12663142,12663989
chr2,12664733,12665459
chr2,126654298,126662806
chr2,126664002,126664974
chr2,126665550,126666463
chr2,126669297,126670843
chr2,126688395,126689498
chr2,126696500,126696915
chr2,126699607,126702321
chr2,126704288,126704816
chr2,126718989,126720587
chr2,12675350,12675724
chr2,126776780,126777481
chr2,127064607,127064982
chr2,127067295,127067763
chr2,127084125,127085263
chr2,127086521,127088476
chr2,127105668,127107948
chr2,127109628,127110007
chr2,127143642,127144498
chr2,12714409,12722812
chr2,12724380,12726469
chr2,127293678,127294515
chr2,12731571,12735876
chr2,12736565,12738004
chr2,127386222,127388886
chr2,127405416,127406001
chr2,127407557,127407933
chr2,127408152,127409252
chr2,127410977,127411927
chr2,127508084,127509312
chr2,127514233,127517046
chr2,127525505,127527678
chr2,12754131,12755111
chr2,127568862,127569359
chr2,127630946,127634654
chr2,127634743,127634986
chr2,127635847,127639199
chr2,127639940,127643761
chr2,127644212,127648798
chr2,127649117,127662601
chr2,127662697,127667989
chr2,127670332,127677573
chr2,127679823,127681996
chr2,127700374,127702970
chr2,127722167,127725059
chr2,127725267,127726045
chr2,127729229,127729590
chr2,127732915,127734919
chr2,127809682,127811865
chr2,127857583,127858698
chr2,127859647,127860556
chr2,12787496,12788949
chr2,127884309,127888462
chr2,127892917,127893839
chr2,127901454,127902227
chr2,127952917,127954321
chr2,12797059,12798598
chr2,127985605,127986289
chr2,128026810,128029094
chr2,12806168,12810469
chr2,128090388,128091893
chr2,128153367,128154388
chr2,12818091,12820052
chr2,128185755,128186420
chr2,128232723,128233737
chr2,12823414,12825912
chr2,128279687,128281155
chr2,128292895,128293400
chr2,128304558,128306075
chr2,128318964,128319540
chr2,128321621,128322932
chr2,128325353,128326361
chr2,12833847,12834473
chr2,12834591,12836296
chr2,128347326,128348938
chr2,12843975,12845231
chr2,128442567,128443585
chr2,128465692,128468599
chr2,12847476,12848205
chr2,128494393,128495772
chr2,128503565,128504280
chr2,128752507,128753713
chr2,128753811,128754649
chr2,128774781,128775254
chr2,12883845,12885620
chr2,12918149,12919527
chr2,129301275,129302631
chr2,129334321,129335472
chr2,129877023,129877579
chr2,129877830,129878728
chr2,129928931,129929793
chr2,129979382,129980084
chr2,12999713,13000129
chr2,13000246,13001357
chr2,13005581,13006496
chr2,130160293,130161858
chr2,130174272,130175845
chr2,130181096,130183553
chr2,130195194,130196149
chr2,130336757,130337895
chr2,130341471,130343549
chr2,130351698,130352317
chr2,130354807,130356875
chr2,130371174,130373909
chr2,130380495,130380879
chr2,130384855,130385532
chr2,130385661,130388730
chr2,130389881,130392374
chr2,130727787,130728543
chr2,130797451,130798557
chr2,130820036,130820877
chr2,13102162,13102923
chr2,131092197,131094325
chr2,131103781,131106778
chr2,131140250,131140655
chr2,131471768,131472164
chr2,131477327,131478142
chr2,131478311,131479917
chr2,131487661,131490215
chr2,131491063,131491784
chr2,131491912,131493915
chr2,131498063,131498799
chr2,131669358,131670082
chr2,131681787,131683343
chr2,132346849,132347299
chr2,132347417,132347856
chr2,133247564,133248995
chr2,133265554,133266777
chr2,133421602,133422116
chr2,133504701,133505077
chr2,133566802,133567629
chr2,133567814,133568895
chr2,133579102,133579489
chr2,133602836,133603220
chr2,133674113,133675834
chr2,133676669,133677134
chr2,133755763,133756700
chr2,133765477,133767227
chr2,133774332,133775146
chr2,133842256,133842995
chr2,133948704,133949055
chr2,133949193,133949994
chr2,133986002,133987458
chr2,133991933,133992263
chr2,133992342,133993803
chr2,134080260,134081297
chr2,134118543,134122013
chr2,134123550,134124184
chr2,134132528,134133274
chr2,134133832,134135553
chr2,134135644,134141299
chr2,134160561,134161890
chr2,134170176,134170945
chr2,134172460,134175534
chr2,134177345,134177790
chr2,134190533,134190898
chr2,134218533,134219682
chr2,134219816,134221027
chr2,134258306,134263706
chr2,134267978,134268275
chr2,134268398,134268938
chr2,134269750,134271193
chr2,134279092,134280199
chr2,134280276,134280593
chr2,134301269,134302589
chr2,134314305,134315050
chr2,134324288,134324786
chr2,134359051,134362152
chr2,134366888,134367243
chr2,134367441,134368250
chr2,134372516,134373986
chr2,134376769,134377123
chr2,134400637,134402554
chr2,134410280,134412258
chr2,134420020,134421908
chr2,134917188,134919983
chr2,135050341,135051550
chr2,135051811,135053696
chr2,135054941,135055331
chr2,135059090,135059467
chr2,135530094,135532552
chr2,135741218,135743319
chr2,135797665,135798036
chr2,135840236,135840723
chr2,135875728,135876852
chr2,135960753,135961693
chr2,135984266,135986365
chr2,135986989,135988050
chr2,136000313,136000961
chr2,136013899,136014758
chr2,136117377,136118119
chr2,136238455,136238923
chr2,136750347,136750861
chr2,1373475,1376165
chr2,137963143,137965408
chr2,138059886,138060247
chr2,138500922,138503050
chr2,138707552,138708216
chr2,13875773,13876554
chr2,1388418,1389781
chr2,140177577,140179510
chr2,140185871,140186779
chr2,141014842,141015520
chr2,141015602,141016040
chr2,141206850,141207406
chr2,143430274,143430670
chr2,143434047,143434520
chr2,143435009,143436365
chr2,143440740,143441691
chr2,143448235,143449056
chr2,143450875,143451246
chr2,143475013,143475893
chr2,143480297,143483639
